site,jday,month,month_name,season_name,species,microhabitat,ind,phenology,cycle_phase,leaf_type,leaf_code,leaf_state,obv_temp,rev_temp,cond_obv_temp,rad_obv_temp,wind_obv_temp,METCAT_TM,METCAT_TX,SENS_TM,SENS_TX,SENS_TM2H,length,width,chl,fresh_weight,dry_weight,water_content,leaf_dens
AE,300,10,oct,autumn,Lepidium draba,SO,AE_SO_68,aut_ros,ros,b,1,green,22.7666666666667,22.8,R/NR_NW,R/NR,NW,17.2,24.3,15.7916666666667,25,20.75,9.5,2,18.8,0.0475,0.0058,7.189655172413794,0.6105263157894737
AE,300,10,oct,autumn,Lepidium draba,SO,AE_SO_69,aut_ros,ros,b,1,green,24.1666666666667,23.1,R/NR_W/NW,R/NR,W/NW,17.2,24.3,15.7916666666667,25,20.75,15,3.5,28.9,0.3125,0.0444,6.038288288288288,2.96
AE,300,10,oct,autumn,Lepidium draba,SO,AE_SO_70,aut_ros,ros,b,1,green,26.3,24.9666666666667,R_W/NW,R,W/NW,17.2,24.3,15.7916666666667,25,20.75,16,3.7,28.9333333333333,0.351,0.0527,5.66034155597723,3.2937499999999997
AE,300,10,oct,autumn,Lepidium draba,SO,AE_SO_71,aut_ros,ros,b,1,green,25.9,24.1333333333333,R_W/NW,R,W/NW,17.2,24.3,15.7916666666667,25,20.75,9.5,3,35.3666666666667,0.254,0.0419,5.062052505966587,4.410526315789474
AE,61,3,mar,spring,Lepidium draba,O,AE_O_1,veg,rep,b,1,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,NA,4.8,1.7,50.1666666666667,0.0662999999999982,0.0077,7.610389610389376,1.6041666666666667
AE,61,3,mar,spring,Lepidium draba,O,AE_O_1,veg,rep,m,2,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,NA,6.5,2.3,38.8666666666667,0.173199999999998,0.0251,5.900398406374421,3.8615384615384616
AE,61,3,mar,spring,Lepidium draba,O,AE_O_1,veg,rep,a,3,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,NA,6.5,1.5,34.1,0.119,0.0204,4.833333333333333,3.138461538461539
AE,61,3,mar,spring,Lepidium draba,O,AE_O_2,veg,rep,b,1,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,NA,8,2,42.4333333333333,0.264899999999997,0.0424,5.247641509433892,5.3
AE,61,3,mar,spring,Lepidium draba,O,AE_O_2,veg,rep,m,2,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,NA,9,2,38.8333333333333,0.260000000000002,0.0387,5.718346253230026,4.3
AE,61,3,mar,spring,Lepidium draba,O,AE_O_2,veg,rep,a,3,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,NA,2.5,1,36.7,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,O,AE_O_3,rep,rep,b,1,green,23.8,23.7,"NA_NA",NA,NA,10.2,17.9,13.5,31.5,19,9,3.5,40.4333333333333,0.6386,0.1052,5.070342205323194,11.68888888888889
AE,76,3,mar,spring,Lepidium draba,O,AE_O_3,rep,rep,m,2,green,22,20,"NA_NA",NA,NA,10.2,17.9,13.5,31.5,19,7,3,44.8666666666667,0.487200000000001,0.0863,4.645422943221333,12.328571428571427
AE,76,3,mar,spring,Lepidium draba,O,AE_O_3,rep,rep,a,3,green,21.6,21.5,"NA_NA",NA,NA,10.2,17.9,13.5,31.5,19,4,2,36.6,0.175700000000003,0.0316,4.560126582278576,7.9
AE,76,3,mar,spring,Lepidium draba,O,AE_O_4,veg,rep,b,1,green,26.2,24.3,"NA_NA",NA,NA,10.2,17.9,13.5,31.5,19,6,2,53.0666666666667,0.2715,0.037,6.337837837837839,6.166666666666667
AE,76,3,mar,spring,Lepidium draba,O,AE_O_4,veg,rep,m,2,green,24.7,22.7,"NA_NA",NA,NA,10.2,17.9,13.5,31.5,19,5,1.5,38.4666666666667,0.150100000000002,0.0225,5.671111111111201,4.5
AE,76,3,mar,spring,Lepidium draba,O,AE_O_4,veg,rep,a,3,green,34.7,23.9,"NA_NA",NA,NA,10.2,17.9,13.5,31.5,19,4.2,1.8,40.4,0.145799999999998,0.0235,5.204255319148851,5.595238095238095
AE,96,4,apr,spring,Lepidium draba,O,AE_O_5,rep,rep,b,1,green,21.6,23.3,R_W,R,W,17.4,23.4,19.7916666666667,32.5,30.25,8.5,3.6,45.2,0.398,0.0728,4.467032967032967,8.564705882352941
AE,96,4,apr,spring,Lepidium draba,O,AE_O_5,rep,rep,m,2,green,26,25,R_W,R,W,17.4,23.4,19.7916666666667,32.5,30.25,5.5,2.5,50.8,0.331499999999998,0.0622,4.329581993569101,11.309090909090909
AE,96,4,apr,spring,Lepidium draba,O,AE_O_5,rep,rep,a,3,green,NA,NA,NA,NA,NA,17.4,23.4,19.7916666666667,32.5,30.25,3.5,2,40.1666666666667,0.116199999999999,0.0256,3.539062499999961,7.314285714285715
AE,96,4,apr,spring,Lepidium draba,O,AE_O_6,rep,rep,b,1,green,NA,NA,NA,NA,NA,17.4,23.4,19.7916666666667,32.5,30.25,7.8,2.5,41.4333333333333,0.337399999999999,0.0452,6.464601769911482,5.794871794871795
AE,96,4,apr,spring,Lepidium draba,O,AE_O_6,rep,rep,m,2,green,21.8,21.3,R_NW,R,NW,17.4,23.4,19.7916666666667,32.5,30.25,5,2.2,45.3,0.193999999999999,0.0375,4.173333333333307,7.5
AE,96,4,apr,spring,Lepidium draba,O,AE_O_6,rep,rep,a,3,green,24,23.3,NR_NW,NR,NW,17.4,23.4,19.7916666666667,32.5,30.25,5,2.1,46.4666666666667,0.145,0.0338,3.289940828402367,6.76
AE,111,4,apr,spring,Lepidium draba,O,AE_O_7,rep,rep,b,1,senescent,26,24.7333333333333,R_W,R,W,9.6,18.1,11.5208333333333,22,19.5,5.5,2.5,26.6333333333333,0.264500000000002,0.0553,3.7830018083183,10.054545454545455
AE,111,4,apr,spring,Lepidium draba,O,AE_O_7,rep,rep,m,2,green,19.7333333333333,19.7,R_W,R,W,9.6,18.1,11.5208333333333,22,19.5,5,1.2,36.3333333333333,0.123999999999999,0.0383,2.237597911227128,7.659999999999999
AE,111,4,apr,spring,Lepidium draba,O,AE_O_7,rep,rep,a,3,green,20.1333333333333,19.5333333333333,R_W,R,W,9.6,18.1,11.5208333333333,22,19.5,2.5,1,34.9666666666667,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,O,AE_O_8,rep,rep,b,1,senescent,22.3666666666667,22.3666666666667,R_W,R,W,9.6,18.1,11.5208333333333,22,19.5,7.5,2.5,25.1,0.260400000000001,0.0364,6.153846153846182,4.8533333333333335
AE,111,4,apr,spring,Lepidium draba,O,AE_O_8,rep,rep,m,2,green,27.8666666666667,26.8,R_W,R,W,9.6,18.1,11.5208333333333,22,19.5,6,2.5,41.6333333333333,0.314700000000002,0.0464,5.782327586206939,7.733333333333333
AE,111,4,apr,spring,Lepidium draba,O,AE_O_8,rep,rep,a,3,green,21.5333333333333,21.9666666666667,R_W,R,W,9.6,18.1,11.5208333333333,22,19.5,3.5,2,39.2,0.116899999999999,0.0205,4.702439024390195,5.857142857142857
AE,135,5,may,spring,Lepidium draba,O,AE_O_9,rep,rep,b,1,presenescent,31.1,36.3333333333333,R_NW,R,NW,19.1,26,21.2708333333333,33,28,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_9,rep,rep,m,2,green,36.2333333333333,33.2,R_NW,R,NW,19.1,26,21.2708333333333,33,28,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_9,rep,rep,a,3,green,27.8333333333333,27.7,R_NW,R,NW,19.1,26,21.2708333333333,33,28,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_10,rep,rep,b,1,green,38.5666666666667,34.7666666666667,R_NW,R,NW,19.1,26,21.2708333333333,33,28,4.5,2.2,38.2,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_10,rep,rep,m,2,green,33.5333333333333,33.7,R_NW,R,NW,19.1,26,21.2708333333333,33,28,4.5,2,51.2333333333333,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_10,rep,rep,a,3,green,33.9666666666667,32.9,R_NW,R,NW,19.1,26,21.2708333333333,33,28,2.7,1.7,64.7,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_11,rep,rep,b,1,green,37.6333333333333,35.4333333333333,R_NW,R,NW,19.1,26,21.2708333333333,33,28,7.7,3.4,36.9333333333333,0.221699999999998,0.0467,3.7473233404710498,6.064935064935065
AE,135,5,may,spring,Lepidium draba,O,AE_O_11,rep,rep,m,2,green,32.0666666666667,31.9,R_NW,R,NW,19.1,26,21.2708333333333,33,28,3.3,1.4,54.1666666666667,0.114899999999999,0.033,2.4818181818181513,10
AE,135,5,may,spring,Lepidium draba,O,AE_O_11,rep,rep,a,3,presenescent,30.8,33.7666666666667,R_NW,R,NW,19.1,26,21.2708333333333,33,28,1.3,0.9,42.775,0.0163000000000011,0.007,1.3285714285715855,5.384615384615384
AE,135,5,may,spring,Lepidium draba,O,AE_O_12,rep,rep,b,1,green,36.6,37.7333333333333,R_NW,R,NW,19.1,26,21.2708333333333,33,28,6,3,37.1666666666667,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,O,AE_O_12,rep,rep,m,2,green,36.8666666666667,40.5333333333333,R_NW,R,NW,19.1,26,21.2708333333333,33,28,4.4,2.2,51.2666666666667,0.179,0.0495,2.616161616161616,11.249999999999998
AE,135,5,may,spring,Lepidium draba,O,AE_O_12,rep,rep,a,3,green,33.3333333333333,32.9333333333333,R_NW,R,NW,19.1,26,21.2708333333333,33,28,3,1.5,51.5,0.0485000000000007,0.0148,2.2770270270270743,4.933333333333334
AE,153,6,jun,summer,Lepidium draba,O,AE_O_15,rep,rep,m,1,green,NA,NA,NA,NA,NA,19,23.9,21.4583333333333,29.5,27.5,6,2.5,27.9666666666667,0.173000000000002,0.0458,2.7772925764192578,7.633333333333333
AE,153,6,jun,summer,Lepidium draba,O,AE_O_15,rep,rep,m,2,green,NA,NA,NA,NA,NA,19,23.9,21.4583333333333,29.5,27.5,5.2,2.4,49.9666666666667,0.279300000000003,0.0738,2.7845528455284954,14.192307692307693
AE,153,6,jun,summer,Lepidium draba,O,AE_O_15,rep,rep,a,3,green,NA,NA,NA,NA,NA,19,23.9,21.4583333333333,29.5,27.5,2.2,1,36.5,0.101800000000001,0.0212,3.8018867924528776,9.636363636363635
AE,153,6,jun,summer,Lepidium draba,O,AE_O_16,rep,rep,m,1,senescent,NA,NA,NA,NA,NA,19,23.9,21.4583333333333,29.5,27.5,5.4,2.2,26.0666666666667,0.138200000000001,0.0358,2.860335195530754,6.629629629629629
AE,153,6,jun,summer,Lepidium draba,O,AE_O_16,rep,rep,m,2,green,NA,NA,NA,NA,NA,19,23.9,21.4583333333333,29.5,27.5,3.5,2.1,49.6,0.165099999999999,0.0414,2.9879227053139856,11.828571428571427
AE,153,6,jun,summer,Lepidium draba,O,AE_O_16,rep,rep,a,3,green,NA,NA,NA,NA,NA,19,23.9,21.4583333333333,29.5,27.5,1.7,1.1,49.9333333333333,0.0548000000000002,0.0089,5.15730337078654,5.235294117647059
AE,159,6,jun,summer,Lepidium draba,O,AE_O_17,sen,rep,m,1,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,4,1.7,32.1333333333333,0.068,0.0235,1.893617021276596,5.875
AE,159,6,jun,summer,Lepidium draba,O,AE_O_17,sen,rep,m,2,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,4,2,28.0666666666667,0.075,0.0322,1.3291925465838508,8.05
AE,159,6,jun,summer,Lepidium draba,O,AE_O_17,sen,rep,m,3,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,4.5,2,26.1666666666667,0.094,0.0262,2.5877862595419847,5.822222222222223
AE,159,6,jun,summer,Lepidium draba,O,AE_O_18,sen,rep,b,1,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,3.7,1.9,24.3333333333333,0.034,0.0093,2.6559139784946244,2.513513513513513
AE,159,6,jun,summer,Lepidium draba,O,AE_O_19,sen,rep,b,1,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,6.2,2.4,29.0333333333333,0.13,0.0458,1.8384279475982532,7.387096774193548
AE,159,6,jun,summer,Lepidium draba,O,AE_O_19,sen,rep,m,2,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,4.4,2.3,32.375,0.095,0.0275,2.4545454545454546,6.249999999999999
AE,159,6,jun,summer,Lepidium draba,O,AE_O_19,sen,rep,a,3,presenescent,NA,NA,NA,NA,NA,18.6,22.5,20.7708333333333,29,26.25,3.8,2,27.8333333333333,0.07,0.0173,3.046242774566475,4.552631578947369
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,164,6,jun,summer,Lepidium draba,O,AE_O_22,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,24.1,32.7,25.7916666666667,34,31.5,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_24,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,26.3333333333333,33.5,32.75,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,O,AE_O_26,sen,rep,b,1,senescent,31.4666666666667,31.7666666666667,R/NR_W,R/NR,W,23.6,30.5,26.3333333333333,33.5,32.75,3.5,1.7,NA,0.025,0.0164,0.5243902439024389,4.685714285714286
AE,171,6,jun,summer,Lepidium draba,O,AE_O_26,sen,rep,m,2,senescent,32.3,29.4,R/NR_W,R/NR,W,23.6,30.5,26.3333333333333,33.5,32.75,2.3,1.5,NA,0.021,0.0114,0.8421052631578948,4.9565217391304355
AE,171,6,jun,summer,Lepidium draba,O,AE_O_26,sen,rep,a,3,senescent,34.6,34.0666666666667,R_W,R,W,23.6,30.5,26.3333333333333,33.5,32.75,2.2,1.7,NA,0.019,0.0165,0.15151515151515144,7.499999999999999
AE,171,6,jun,summer,Lepidium draba,O,AE_O_27,sen,rep,b,1,senescent,35.6,34.3666666666667,R_W,R,W,23.6,30.5,26.3333333333333,33.5,32.75,4,1.8,NA,0.066,0.046,0.4347826086956523,11.5
AE,171,6,jun,summer,Lepidium draba,O,AE_O_27,sen,rep,m,2,senescent,38.6,35.1333333333333,R_NW,R,NW,23.6,30.5,26.3333333333333,33.5,32.75,2.5,1.5,NA,0.046,0.0372,0.2365591397849463,14.879999999999999
AE,171,6,jun,summer,Lepidium draba,O,AE_O_27,sen,rep,a,3,senescent,32.4333333333333,32.2333333333333,R_W,R,W,23.6,30.5,26.3333333333333,33.5,32.75,4,1.5,NA,0.07,0.0569,0.2302284710017576,14.225
AE,194,7,jul,summer,Lepidium draba,O,AE_O_28,sum_ros,ros,b,1,green,35.2666666666667,36.9,R_NW,R,NW,24.4,28.7,26.9583333333333,36,34.25,2.5,1,NA,0.021,0.0054,2.888888888888889,2.16
AE,194,7,jul,summer,Lepidium draba,O,AE_O_29,sum_ros,ros,b,1,green,38.5333333333333,39.8,R_NW,R,NW,24.4,28.7,26.9583333333333,36,34.25,4,1.7,42.8333333333333,0.077,0.0127,5.062992125984252,3.175
AE,194,7,jul,summer,Lepidium draba,O,AE_O_30,sum_ros,ros,b,1,green,41.2333333333333,42.6,R_NW,R,NW,24.4,28.7,26.9583333333333,36,34.25,2.5,1.5,43.9333333333333,0.085,0.0099,7.585858585858586,3.96
AE,194,7,jul,summer,Lepidium draba,O,AE_O_31,sum_ros,ros,b,1,green,37.9,38.3333333333333,R_W,R,W,24.4,28.7,26.9583333333333,36,34.25,3,1,NA,0.0355,0.0073,3.8630136986301364,2.433333333333333
AE,194,7,jul,summer,Lepidium draba,O,AE_O_32,sum_ros,ros,b,1,green,36.6333333333333,35.1,R_NA,R,NA,24.4,28.7,26.9583333333333,36,34.25,3.5,1.5,55.3,0.0565,0.0136,3.1544117647058827,3.8857142857142857
AE,194,7,jul,summer,Lepidium draba,O,AE_O_33,sum_ros,ros,b,1,presenescent,35.7333333333333,35.9,R_NA,R,NA,24.4,28.7,26.9583333333333,36,34.25,2.5,1,NA,0.0285,0.0058,3.9137931034482762,2.32
AE,207,7,jul,summer,Lepidium draba,O,AE_O_34,sum_ros,ros,b,1,green,32.7,33.7333333333333,R/NR_W/NW,R/NR,W/NW,23.6,28.3,26.4791666666667,37,36.5,3,1.5,53.4,0.087,0.0213,3.084507042253521,7.1000000000000005
AE,207,7,jul,summer,Lepidium draba,O,AE_O_35,sum_ros,ros,b,1,presenescent,37.5666666666667,36.0333333333333,R/NR_NW,R/NR,NW,23.6,28.3,26.4791666666667,37,36.5,2.5,1.5,63.35,0.0495,0.0173,1.8612716763005785,6.92
AE,207,7,jul,summer,Lepidium draba,O,AE_O_36,sum_ros,ros,b,1,presenescent,35.2666666666667,34.4,R_W/NW,R,W/NW,23.6,28.3,26.4791666666667,37,36.5,2,1,NA,0.04,0.0094,3.25531914893617,4.7
AE,207,7,jul,summer,Lepidium draba,O,AE_O_37,sum_ros,ros,b,1,green,36.6,37.9333333333333,R_W/NW,R,W/NW,23.6,28.3,26.4791666666667,37,36.5,5,1.5,39.9,0.0925,0.0226,3.092920353982301,4.52
AE,207,7,jul,summer,Lepidium draba,O,AE_O_38,sum_ros,ros,b,1,green,37.0666666666667,36.6,R_W/NW,R,W/NW,23.6,28.3,26.4791666666667,37,36.5,3,1,21,0.0865,0.0267,2.239700374531835,8.9
AE,207,7,jul,summer,Lepidium draba,O,AE_O_39,sum_ros,ros,b,1,presenescent,39.3333333333333,34.6333333333333,R_W,R,W,23.6,28.3,26.4791666666667,37,36.5,2,0.8,NA,0.022,0.0082,1.6829268292682924,4.1000000000000005
AE,214,8,aug,summer,Lepidium draba,O,AE_O_40,sum_ros,ros,b,1,green,40.4333333333333,37.8666666666667,R_W/NW,R,W/NW,23.6,27.9,26.4583333333333,37,30.75,4,1.8,56.2,0.114,0.0288,2.9583333333333335,7.2
AE,214,8,aug,summer,Lepidium draba,O,AE_O_41,sum_ros,ros,b,1,green,38.5,39.9333333333333,R_NW,R,NW,23.6,27.9,26.4583333333333,37,30.75,5.5,1.5,57.2333333333333,0.0775,0.0218,2.555045871559633,3.963636363636364
AE,214,8,aug,summer,Lepidium draba,O,AE_O_42,sum_ros,ros,b,1,green,38.6666666666667,38.2666666666667,R_W/NW,R,W/NW,23.6,27.9,26.4583333333333,37,30.75,4.5,1.6,55.7666666666667,0.0765,0.0202,2.7871287128712874,4.488888888888889
AE,214,8,aug,summer,Lepidium draba,O,AE_O_43,sum_ros,ros,b,1,green,32.9,36.6666666666667,R/NR_W/NW,R/NR,W/NW,23.6,27.9,26.4583333333333,37,30.75,5.5,2.1,57.7666666666667,0.1795,0.0349,4.143266475644699,6.345454545454545
AE,214,8,aug,summer,Lepidium draba,O,AE_O_44,sum_ros,ros,b,1,green,36.4,38.8,R_W/NW,R,W/NW,23.6,27.9,26.4583333333333,37,30.75,2.1,1.2,NA,0.0315,0.0077,3.090909090909091,3.6666666666666665
AE,214,8,aug,summer,Lepidium draba,O,AE_O_45,sum_ros,ros,b,1,green,36.1666666666667,37.9333333333333,R/NR_W/NW,R/NR,W/NW,23.6,27.9,26.4583333333333,37,30.75,8,2.5,56,0.3205,0.0664,3.8268072289156625,8.3
AE,226,8,aug,summer,Lepidium draba,O,AE_O_46,sum_ros,ros,b,1,green,36.2666666666667,36.4,R_NW,R,NW,22.7,31.4,24.9791666666667,34,33.5,2.5,1.7,62.3333333333333,0.083,0.0264,2.143939393939394,10.559999999999999
AE,226,8,aug,summer,Lepidium draba,O,AE_O_47,sum_ros,ros,b,1,green,35,35.8,R_NW,R,NW,22.7,31.4,24.9791666666667,34,33.5,4,1.7,62.5333333333333,0.143,0.0401,2.5660847880299253,10.024999999999999
AE,226,8,aug,summer,Lepidium draba,O,AE_O_48,sum_ros,ros,b,1,green,35.3333333333333,35.4666666666667,R_NW,R,NW,22.7,31.4,24.9791666666667,34,33.5,3,1.5,59.5,0.119,0.0349,2.4097421203438394,11.633333333333333
AE,226,8,aug,summer,Lepidium draba,O,AE_O_49,sum_ros,ros,b,1,green,33.7666666666667,33.2,R_W,R,W,22.7,31.4,24.9791666666667,34,33.5,2.6,0.7,38.5,0.0215,0.0069,2.115942028985507,2.6538461538461537
AE,226,8,aug,summer,Lepidium draba,O,AE_O_50,sum_ros,ros,b,1,green,33.3333333333333,32.3,R_W,R,W,22.7,31.4,24.9791666666667,34,33.5,3.5,2,64.1,0.151,0.0527,1.8652751423149907,15.057142857142855
AE,226,8,aug,summer,Lepidium draba,O,AE_O_51,sum_ros,ros,b,1,green,33.3,33.9,R_W,R,W,22.7,31.4,24.9791666666667,34,33.5,3.4,3.4,64.5333333333333,0.0775,0.0234,2.3119658119658117,6.882352941176471
AE,234,8,aug,summer,Lepidium draba,O,AE_O_52,sum_ros,ros,b,1,green,29.5,28.8,R_NW,R,NW,21.8,32,24.4375,36,34.5,2.5,1,42.1333333333333,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,O,AE_O_53,sum_ros,ros,b,1,green,30.3,30,R_NW,R,NW,21.8,32,24.4375,36,34.5,2.5,1,60.9333333333333,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,O,AE_O_54,sum_ros,ros,b,1,green,28.6,28.4,R_NW,R,NW,21.8,32,24.4375,36,34.5,3.5,2,65.4,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,O,AE_O_55,sum_ros,ros,b,1,green,32.5,32,R_W,R,W,21.8,32,24.4375,36,34.5,3,0.7,50.2333333333333,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,O,AE_O_56,sum_ros,ros,b,1,green,34,34,R_W,R,W,21.8,32,24.4375,36,34.5,2.5,2,42,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,O,AE_O_57,sum_ros,ros,b,1,green,33.5,31.4,R_W,R,W,21.8,32,24.4375,36,34.5,2,3.4,24.1,NA,NA,NA,NA
AE,262,9,sep,autumn,Lepidium draba,O,AE_O_58,aut_ros,ros,b,1,presenescent,24.3333333333333,22.9666666666667,R_W,R,W,17.7,23.6,18.4791666666667,27,25.75,6,2,46.15,0.1225,0.041,1.98780487804878,6.833333333333333
AE,262,9,sep,autumn,Lepidium draba,O,AE_O_59,aut_ros,ros,b,1,green,24.4333333333333,21.9333333333333,R_W,R,W,17.7,23.6,18.4791666666667,27,25.75,4,2.8,56.2333333333333,0.028,0.006,3.6666666666666665,1.5
AE,262,9,sep,autumn,Lepidium draba,O,AE_O_60,aut_ros,ros,b,1,green,22.3333333333333,21.9333333333333,R/NR_W,R/NR,W,17.7,23.6,18.4791666666667,27,25.75,2.3,0.9,43,0.028,0.007,3,3.0434782608695654
AE,262,9,sep,autumn,Lepidium draba,O,AE_O_61,aut_ros,ros,b,1,green,23.5,23.7,R_W,R,W,17.7,23.6,18.4791666666667,27,25.75,3,1,17.5,0.0395,0.009,3.3888888888888893,3
AE,262,9,sep,autumn,Lepidium draba,O,AE_O_62,aut_ros,ros,b,1,green,24.4,21.9,R_W,R,W,17.7,23.6,18.4791666666667,27,25.75,3.4,1.2,NA,0.059,0.011,4.363636363636364,3.235294117647059
AE,262,9,sep,autumn,Lepidium draba,O,AE_O_63,aut_ros,ros,b,1,green,24.5333333333333,25.7,R_W,R,W,17.7,23.6,18.4791666666667,27,25.75,3.5,1.4,32,0.0685,0.01,5.8500000000000005,2.857142857142857
AE,300,10,oct,autumn,Lepidium draba,O,AE_O_64,aut_ros,ros,b,1,presenescent,25.5333333333333,25.9333333333333,R_NW,R,NW,17.2,24.3,18,29.5,25,4.5,0.8,25.5,0.073,0.0154,3.74025974025974,3.4222222222222225
AE,300,10,oct,autumn,Lepidium draba,O,AE_O_65,aut_ros,ros,b,1,green,23.4333333333333,22.1666666666667,R_NW,R,NW,17.2,24.3,18,29.5,25,5.5,1.6,59.1333333333333,0.079,0.015,4.266666666666667,2.727272727272727
AE,300,10,oct,autumn,Lepidium draba,O,AE_O_66,aut_ros,ros,b,1,green,26.6,24.4,R_NW,R,NW,17.2,24.3,18,29.5,25,3.9,0.9,33.8333333333333,0.0325,0.0059,4.508474576271187,1.5128205128205128
